date,symbol,foreign_net,investment_trust_net,dealer_net,total_institutional_net,source
2026-01-08,5410,-11000,0,-189,-11189,TPEX
2026-01-08,5425,-365790,0,-106962,-472752,TPEX
2026-01-08,5426,-79000,0,585,-78415,TPEX
2026-01-08,5432,69000,0,132,69132,TPEX
2026-01-08,5438,-22000,0,-245,-22245,TPEX
2026-01-08,5439,278000,244000,-18822,503178,TPEX
2026-01-08,5443,-640150,0,135534,-504616,TPEX
2026-01-08,5450,1000,0,0,1000,TPEX
2026-01-08,5452,244000,0,-923,243077,TPEX
2026-01-08,5455,0,0,-1,-1,TPEX
2026-01-08,5457,-169950,-3000,-4364,-177314,TPEX
2026-01-08,5460,4000,0,0,4000,TPEX
2026-01-08,5464,-4000,0,0,-4000,TPEX
2026-01-08,5465,-111000,0,782,-110218,TPEX
2026-01-08,5468,18000,0,0,18000,TPEX
2026-01-08,5474,-29000,0,-8977,-37977,TPEX
2026-01-08,5475,-1843000,0,9699,-1833301,TPEX
2026-01-08,5478,25000,0,-426,24574,TPEX
2026-01-08,5481,463000,0,0,463000,TPEX
2026-01-08,5483,-938854,-47890,-237574,-1224318,TPEX
2026-01-08,5487,5000,0,0,5000,TPEX
2026-01-08,5489,10000,0,0,10000,TPEX
2026-01-08,5490,-229000,0,-759,-229759,TPEX
2026-01-08,5493,-147900,0,4960,-142940,TPEX
2026-01-08,5498,-540000,0,26000,-514000,TPEX
2026-01-08,5508,-140000,0,-9670,-149670,TPEX
2026-01-08,5511,95000,0,0,95000,TPEX
2026-01-08,5512,181000,0,0,181000,TPEX
2026-01-08,5516,4000,0,0,4000,TPEX
2026-01-08,5523,1000,0,0,1000,TPEX
2026-01-08,5529,-1000,0,0,-1000,TPEX
2026-01-08,5530,-54000,0,-1366,-55366,TPEX
2026-01-08,5536,-376876,46000,17959,-312917,TPEX
2026-01-08,5543,-3000,0,0,-3000,TPEX
2026-01-08,5548,1000,0,0,1000,TPEX
2026-01-08,5603,-16000,0,0,-16000,TPEX
2026-01-08,5609,35000,0,0,35000,TPEX
2026-01-08,5704,3000,0,0,3000,TPEX
2026-01-08,5864,-1368000,0,0,-1368000,TPEX
2026-01-08,5902,0,0,0,0,TPEX
2026-01-08,5903,11000,-40000,10000,-19000,TPEX
2026-01-08,5904,-5000,-1000,448,-5552,TPEX
2026-01-08,5905,288000,0,-500,287500,TPEX
2026-01-08,6015,99000,0,0,99000,TPEX
2026-01-08,6016,1736800,0,0,1736800,TPEX
2026-01-08,6020,0,0,0,0,TPEX
2026-01-08,6021,87000,0,0,87000,TPEX
2026-01-08,6023,43000,0,0,43000,TPEX
2026-01-08,6026,571000,0,0,571000,TPEX
2026-01-08,6101,-1000,0,0,-1000,TPEX
2026-01-08,6104,-483900,2000,4724,-477176,TPEX
2026-01-08,6109,0,0,129,129,TPEX
2026-01-08,6111,41000,0,-1426,39574,TPEX
2026-01-08,6113,106000,0,-222,105778,TPEX
2026-01-08,6114,3000,0,0,3000,TPEX
2026-01-08,6118,-109000,0,0,-109000,TPEX
2026-01-08,6121,-137026,89157,-1224,-49093,TPEX
2026-01-08,6122,241000,0,16000,257000,TPEX
2026-01-08,6123,1000,0,0,1000,TPEX
2026-01-08,6124,14000,0,0,14000,TPEX
2026-01-08,6125,-837980,0,-209838,-1047818,TPEX
2026-01-08,6126,-1354900,0,-93462,-1448362,TPEX
2026-01-08,6127,-342000,0,-321,-342321,TPEX
2026-01-08,6129,-380000,0,801,-379199,TPEX
2026-01-08,6130,-46000,0,0,-46000,TPEX
2026-01-08,6134,18000,0,0,18000,TPEX
2026-01-08,6138,19000,1000,-12009,7991,TPEX
2026-01-08,6140,-1000,0,85,-915,TPEX
2026-01-08,6143,-113000,0,5138,-107862,TPEX
2026-01-08,6146,30000,0,0,30000,TPEX
2026-01-08,6147,-1131025,371524,-26144,-785645,TPEX
2026-01-08,6148,1000,0,-1141,-141,TPEX
2026-01-08,6150,-75000,0,346,-74654,TPEX
2026-01-08,6151,-33000,0,0,-33000,TPEX
2026-01-08,6154,0,0,0,0,TPEX
2026-01-08,6156,-196000,0,0,-196000,TPEX
2026-01-08,6160,13000,0,-207,12793,TPEX
2026-01-08,6161,-29000,0,3,-28997,TPEX
2026-01-08,6163,-1012000,0,38850,-973150,TPEX
2026-01-08,6167,10000,0,0,10000,TPEX
2026-01-08,6169,-2000,0,0,-2000,TPEX
2026-01-08,6170,3000,0,0,3000,TPEX
2026-01-08,6171,1000,0,0,1000,TPEX
2026-01-08,6173,-751000,0,-262317,-1013317,TPEX
2026-01-08,6174,2000,0,0,2000,TPEX
2026-01-08,6175,-61000,0,-23153,-84153,TPEX
2026-01-08,6179,-19000,0,-1180,-20180,TPEX
2026-01-08,6180,95000,-253512,-218,-158730,TPEX
2026-01-08,6182,770000,0,-847009,-77009,TPEX
2026-01-08,6185,-2000,0,-1,-2001,TPEX
2026-01-08,6186,-31000,0,-1249,-32249,TPEX
2026-01-08,6187,353885,0,-15871,338014,TPEX
2026-01-08,6188,-1758800,0,-698555,-2457355,TPEX
2026-01-08,6190,-87850,0,54272,-33578,TPEX
2026-01-08,6194,-21000,0,9,-20991,TPEX
2026-01-08,6198,-1000,0,0,-1000,TPEX
2026-01-08,6199,8000,0,3701,11701,TPEX
2026-01-08,6203,-12000,0,-381,-12381,TPEX
2026-01-08,6204,-108000,0,2000,-106000,TPEX
2026-01-08,6207,-174000,0,620,-173380,TPEX
2026-01-08,6208,7000,0,334,7334,TPEX
2026-01-08,6217,-126000,0,-12378,-138378,TPEX
2026-01-08,6218,-20995,0,0,-20995,TPEX
2026-01-08,6219,-32970,0,8,-32962,TPEX
2026-01-08,6220,1000,0,0,1000,TPEX
2026-01-08,6221,-171150,0,0,-171150,TPEX
2026-01-08,6222,4000,0,0,4000,TPEX
2026-01-08,6223,13196,-40000,-4926,-31730,TPEX
2026-01-08,6227,8000,0,574,8574,TPEX
2026-01-08,6228,0,0,56,56,TPEX
2026-01-08,6229,-2000,0,-7357,-9357,TPEX
2026-01-08,6231,30800,0,-21085,9715,TPEX
2026-01-08,6233,67000,0,0,67000,TPEX
2026-01-08,6234,-492000,0,3557,-488443,TPEX
2026-01-08,6237,-55000,0,-980,-55980,TPEX
2026-01-08,6241,9000,0,0,9000,TPEX
2026-01-08,6242,1000,0,0,1000,TPEX
2026-01-08,6244,-928000,0,-98460,-1026460,TPEX
2026-01-08,6245,47520,0,51986,99506,TPEX
2026-01-08,6246,1000,0,-824,176,TPEX
2026-01-08,6248,-5000,0,-1,-5001,TPEX
2026-01-08,6259,0,0,0,0,TPEX
2026-01-08,6261,95000,0,-3000,92000,TPEX
2026-01-08,6263,14000,0,4,14004,TPEX
2026-01-08,6264,1000,0,0,1000,TPEX
2026-01-08,6265,148030,0,26000,174030,TPEX
2026-01-08,6266,-37294,0,611,-36683,TPEX
2026-01-08,6270,-86000,0,0,-86000,TPEX
2026-01-08,6274,41130,226000,-44064,223066,TPEX
2026-01-08,6275,197000,0,-19975,177025,TPEX
2026-01-08,6276,-9000,0,95,-8905,TPEX
2026-01-08,6279,-234000,-219450,-393,-453843,TPEX
2026-01-08,6284,-15000,0,-11525,-26525,TPEX
2026-01-08,6290,-338990,0,-39943,-378933,TPEX
2026-01-08,6291,-46000,0,-2519,-48519,TPEX
2026-01-08,6292,-7000,0,0,-7000,TPEX
2026-01-08,6294,-3000,0,2,-2998,TPEX
2026-01-08,6411,-34980,0,-808,-35788,TPEX
2026-01-08,6417,29000,0,0,29000,TPEX
2026-01-08,6418,-159000,0,-669,-159669,TPEX
2026-01-08,6419,27000,0,0,27000,TPEX
2026-01-08,6425,-58000,0,-110,-58110,TPEX
2026-01-08,6432,-113000,0,-5,-113005,TPEX
2026-01-08,6435,124000,0,-13778,110222,TPEX
2026-01-08,6441,-14000,0,-3,-14003,TPEX
2026-01-08,6461,-31000,0,0,-31000,TPEX
2026-01-08,6462,458000,1000,97327,556327,TPEX
2026-01-08,6465,-56000,0,-5497,-61497,TPEX
2026-01-08,6469,29000,0,-30,28970,TPEX
2026-01-08,6470,57000,0,0,57000,TPEX
2026-01-08,6474,1000,0,-9000,-8000,TPEX
2026-01-08,6482,0,0,-987,-987,TPEX
2026-01-08,6485,2212008,0,22094,2234102,TPEX
2026-01-08,6486,-16000,0,0,-16000,TPEX
2026-01-08,6488,-1416540,787872,-491509,-1120177,TPEX
2026-01-08,6492,105000,0,0,105000,TPEX
2026-01-08,6494,-7000,0,0,-7000,TPEX
2026-01-08,6498,12000,0,0,12000,TPEX
2026-01-08,6499,41726,0,366,42092,TPEX
2026-01-08,6506,3000,0,0,3000,TPEX
2026-01-08,6508,0,0,0,0,TPEX
2026-01-08,6509,2000,-5000,0,-3000,TPEX
2026-01-08,6510,-95000,-10350,-22715,-128065,TPEX
2026-01-08,6516,-8000,0,0,-8000,TPEX
2026-01-08,6517,15000,0,678,15678,TPEX
2026-01-08,6523,-3000,0,0,-3000,TPEX
2026-01-08,6530,-21000,0,-217,-21217,TPEX
2026-01-08,6532,0,0,0,0,TPEX
2026-01-08,6535,56000,0,789,56789,TPEX
2026-01-08,6538,-6000,-621,-473,-7094,TPEX
2026-01-08,6542,1000,0,0,1000,TPEX
2026-01-08,6546,-86000,0,-1059,-87059,TPEX
2026-01-08,6547,-100044,0,2242,-97802,TPEX
2026-01-08,6548,963000,-4000,17372,976372,TPEX
2026-01-08,6556,-1000,0,0,-1000,TPEX
2026-01-08,6560,5000,0,22,5022,TPEX
2026-01-08,6561,-66000,0,-859,-66859,TPEX
2026-01-08,6568,-45857,0,-7583,-53440,TPEX
2026-01-08,6569,6000,0,0,6000,TPEX
2026-01-08,6570,4000,0,0,4000,TPEX
2026-01-08,6576,6000,0,0,6000,TPEX
2026-01-08,6577,-6000,0,0,-6000,TPEX
2026-01-08,6578,-20000,0,0,-20000,TPEX
2026-01-08,6584,-266000,0,-38981,-304981,TPEX
2026-01-08,6588,-37000,0,0,-37000,TPEX
2026-01-08,6590,0,0,0,0,TPEX
2026-01-08,6593,3000,0,-101,2899,TPEX
2026-01-08,6596,64000,0,13000,77000,TPEX
2026-01-08,6603,929000,0,11079,940079,TPEX
2026-01-08,6609,-51900,0,148,-51752,TPEX
2026-01-08,6612,-8000,0,0,-8000,TPEX
2026-01-08,6613,105000,-2535,2709,105174,TPEX
2026-01-08,6615,-2000,0,0,-2000,TPEX
2026-01-08,6616,4000,0,0,4000,TPEX
2026-01-08,6617,35000,0,0,35000,TPEX
2026-01-08,6620,-32000,0,0,-32000,TPEX
2026-01-08,6624,6000,0,-2000,4000,TPEX
2026-01-08,6629,-4000,0,86,-3914,TPEX
2026-01-08,6637,-11000,0,0,-11000,TPEX
2026-01-08,6640,185000,-18000,36737,203737,TPEX
2026-01-08,6642,-8000,0,0,-8000,TPEX
2026-01-08,6643,-116598,0,-32733,-149331,TPEX
2026-01-08,6649,-24000,0,0,-24000,TPEX
2026-01-08,6651,-84890,0,0,-84890,TPEX
2026-01-08,6664,81036,0,-10533,70503,TPEX
2026-01-08,6667,-173683,0,-6286,-179969,TPEX
2026-01-08,6679,-24000,0,2049,-21951,TPEX
2026-01-08,6680,0,0,1000,1000,TPEX
2026-01-08,6683,8075,0,-17811,-9736,TPEX
2026-01-08,6684,-2000,0,0,-2000,TPEX
2026-01-08,6690,14054,0,0,14054,TPEX
2026-01-08,6692,-2000,0,0,-2000,TPEX
2026-01-08,6693,118000,0,4000,122000,TPEX
2026-01-08,6697,-1000,0,0,-1000,TPEX
2026-01-08,6703,5000,0,0,5000,TPEX
2026-01-08,6712,6000,0,-12009,-6009,TPEX
2026-01-08,6716,4000,0,0,4000,TPEX
2026-01-08,6720,-11000,0,0,-11000,TPEX
2026-01-08,6725,46000,0,10388,56388,TPEX
2026-01-08,6727,-25000,0,4000,-21000,TPEX
2026-01-08,6728,-2000,0,0,-2000,TPEX
2026-01-08,6732,-28000,0,-2763,-30763,TPEX
2026-01-08,6733,4000,0,-275,3725,TPEX
2026-01-08,6735,-20000,0,0,-20000,TPEX
2026-01-08,6739,-3015,0,-13059,-16074,TPEX
2026-01-08,6741,3000,0,0,3000,TPEX
2026-01-08,6751,13000,0,0,13000,TPEX
2026-01-08,6752,-25000,0,-3539,-28539,TPEX
2026-01-08,6761,-248000,0,-15604,-263604,TPEX
2026-01-08,6762,0,0,-60,-60,TPEX
2026-01-08,6763,149000,0,-7974,141026,TPEX
2026-01-08,6767,1000,0,0,1000,TPEX
2026-01-08,6785,-7000,0,-2068,-9068,TPEX
2026-01-08,6788,128000,0,-28185,99815,TPEX
2026-01-08,6791,-1000,0,0,-1000,TPEX
2026-01-08,6803,-7000,0,20000,13000,TPEX
2026-01-08,6804,-1000,0,0,-1000,TPEX
2026-01-08,6811,-38000,0,1302,-36698,TPEX
2026-01-08,6821,-1000,0,0,-1000,TPEX
2026-01-08,6823,-41000,0,0,-41000,TPEX
2026-01-08,6829,63000,0,1362,64362,TPEX
2026-01-08,6840,3000,0,0,3000,TPEX
2026-01-08,6841,52000,0,-427,51573,TPEX
2026-01-08,6846,8000,0,0,8000,TPEX
2026-01-08,6859,3000,0,-230,2770,TPEX
2026-01-08,6865,-1000,0,-2000,-3000,TPEX
2026-01-08,6870,-8990,0,4,-8986,TPEX
2026-01-08,6874,0,0,0,0,TPEX
2026-01-08,6875,-1000,0,557,-443,TPEX
2026-01-08,6877,90100,0,2134,92234,TPEX
2026-01-08,6894,-11000,0,10,-10990,TPEX
2026-01-08,6895,43000,0,-6600,36400,TPEX
2026-01-08,6903,-36000,0,-3953,-39953,TPEX
2026-01-08,6910,-26000,0,0,-26000,TPEX
2026-01-08,6913,33000,-10000,-2058,20942,TPEX
2026-01-08,6922,-15000,0,-1388,-16388,TPEX
2026-01-08,6925,-14000,0,0,-14000,TPEX
2026-01-08,6953,2000,0,2000,4000,TPEX
2026-01-08,6967,-30000,0,0,-30000,TPEX
2026-01-08,6968,1000,0,0,1000,TPEX
2026-01-08,6971,7000,0,0,7000,TPEX
2026-01-08,6982,4000,0,0,4000,TPEX
2026-01-08,6996,79000,0,0,79000,TPEX
2026-01-08,7402,22008,120000,-60639,81369,TPEX
2026-01-08,7547,14000,0,0,14000,TPEX
2026-01-08,7556,-3000,0,0,-3000,TPEX
2026-01-08,7642,16000,0,0,16000,TPEX
2026-01-08,7703,15000,0,-1463,13537,TPEX
2026-01-08,7704,-1000,0,0,-1000,TPEX
2026-01-08,7708,-1000,0,0,-1000,TPEX
2026-01-08,7712,-142000,0,0,-142000,TPEX
2026-01-08,7713,-1000,0,0,-1000,TPEX
2026-01-08,7714,-20000,0,33,-19967,TPEX
2026-01-08,7715,2000,0,0,2000,TPEX
2026-01-08,7716,1000,0,0,1000,TPEX
2026-01-08,7717,-1000,0,0,-1000,TPEX
2026-01-08,7718,-1000,0,0,-1000,TPEX
2026-01-08,7723,-22000,0,0,-22000,TPEX
2026-01-08,7728,1000,0,0,1000,TPEX
2026-01-08,7734,-1000,0,-511,-1511,TPEX
2026-01-08,7738,46000,0,0,46000,TPEX
2026-01-08,7743,-1000,0,0,-1000,TPEX
2026-01-08,7744,-6000,0,-293,-6293,TPEX
2026-01-08,7751,63000,0,-961,62039,TPEX
2026-01-08,7753,-1000,0,0,-1000,TPEX
2026-01-08,7757,2000,0,0,2000,TPEX
2026-01-08,7770,-1000,0,0,-1000,TPEX
2026-01-08,7777,130000,0,-1989,128011,TPEX
2026-01-08,7805,-7000,0,0,-7000,TPEX
2026-01-08,7810,50503,0,0,50503,TPEX
2026-01-08,8027,-206045,0,71461,-134584,TPEX
2026-01-08,8032,-3000,0,-6084,-9084,TPEX
2026-01-08,8034,-450975,0,-17000,-467975,TPEX
2026-01-08,8038,66037,0,-376,65661,TPEX
2026-01-08,8040,16000,0,0,16000,TPEX
2026-01-08,8042,-203200,0,-53656,-256856,TPEX
2026-01-08,8043,207500,0,-4909,202591,TPEX
2026-01-08,8044,115000,0,-733,114267,TPEX
2026-01-08,8047,-3000,0,0,-3000,TPEX
2026-01-08,8048,67000,0,0,67000,TPEX
2026-01-08,8049,-50000,0,-3,-50003,TPEX
2026-01-08,8050,-78000,0,-1,-78001,TPEX
2026-01-08,8054,-92990,2000,26613,-64377,TPEX
2026-01-08,8059,-748000,0,-2984,-750984,TPEX
2026-01-08,8064,949000,0,10206,959206,TPEX
2026-01-08,8066,-3000,0,-48,-3048,TPEX
2026-01-08,8068,-30000,0,4000,-26000,TPEX
2026-01-08,8069,-2051790,-4452,43970,-2012272,TPEX
2026-01-08,8071,-55507,0,-419,-55926,TPEX
2026-01-08,8074,550000,0,97012,647012,TPEX
2026-01-08,8076,-67000,0,-4091,-71091,TPEX
2026-01-08,8083,24000,0,0,24000,TPEX
2026-01-08,8084,-17000,0,0,-17000,TPEX
2026-01-08,8085,-6000,0,-1,-6001,TPEX
2026-01-08,8086,395000,0,57822,452822,TPEX
2026-01-08,8087,3000,0,0,3000,TPEX
2026-01-08,8088,3896760,0,5105,3901865,TPEX
2026-01-08,8089,-32000,0,0,-32000,TPEX
2026-01-08,8091,28000,0,-2,27998,TPEX
2026-01-08,8092,0,0,0,0,TPEX
2026-01-08,8096,-1242867,0,-322543,-1565410,TPEX
2026-01-08,8097,-16000,0,3,-15997,TPEX
2026-01-08,8099,-27000,0,0,-27000,TPEX
2026-01-08,8107,1000,0,-1,999,TPEX
2026-01-08,8109,30000,0,0,30000,TPEX
2026-01-08,8111,-60090,0,-29666,-89756,TPEX
2026-01-08,8121,-63000,0,1309,-61691,TPEX
2026-01-08,8147,-14000,0,-16019,-30019,TPEX
2026-01-08,8155,-386000,0,75594,-310406,TPEX
2026-01-08,8171,97000,0,0,97000,TPEX
2026-01-08,8176,0,0,-29,-29,TPEX
2026-01-08,8182,0,0,0,0,TPEX
2026-01-08,8183,-207000,0,-1617,-208617,TPEX
2026-01-08,8227,-99000,-5000,-8570,-112570,TPEX
2026-01-08,8234,-279000,0,-1981,-280981,TPEX
2026-01-08,8240,105000,0,1907,106907,TPEX
2026-01-08,8255,26000,0,-1616,24384,TPEX
2026-01-08,8277,1000,0,-580,420,TPEX
2026-01-08,8279,-4000,0,0,-4000,TPEX
2026-01-08,8289,0,0,0,0,TPEX
2026-01-08,8299,37801,14000,63419,115220,TPEX
2026-01-08,8342,0,0,0,0,TPEX
2026-01-08,8349,-34000,0,0,-34000,TPEX
2026-01-08,8354,5000,0,0,5000,TPEX
2026-01-08,8358,-2479718,350000,-1317014,-3446732,TPEX
2026-01-08,8383,32000,0,-431,31569,TPEX
2026-01-08,8390,-149000,0,-27171,-176171,TPEX
2026-01-08,8401,0,0,0,0,TPEX
2026-01-08,8403,12000,0,0,12000,TPEX
2026-01-08,8409,0,0,0,0,TPEX
2026-01-08,8410,-11000,0,0,-11000,TPEX
2026-01-08,8415,-40000,0,-17170,-57170,TPEX
2026-01-08,8421,-7000,0,0,-7000,TPEX
2026-01-08,8423,-1000,0,-9,-1009,TPEX
2026-01-08,8426,-4000,0,0,-4000,TPEX
2026-01-08,8431,900000,0,13611,913611,TPEX
2026-01-08,8432,14000,0,0,14000,TPEX
2026-01-08,8433,-1000,0,0,-1000,TPEX
2026-01-08,8435,-2000,0,0,-2000,TPEX
2026-01-08,8436,34000,73326,30924,138250,TPEX
2026-01-08,8437,3000,0,0,3000,TPEX
2026-01-08,8440,1000,0,28,1028,TPEX
2026-01-08,8444,1000,0,0,1000,TPEX
2026-01-08,8446,33000,0,0,33000,TPEX
2026-01-08,8450,1000,0,0,1000,TPEX
2026-01-08,8472,0,0,105,105,TPEX
2026-01-08,8489,-16000,0,113,-15887,TPEX
2026-01-08,8905,1000,0,0,1000,TPEX
2026-01-08,8906,-5000,0,0,-5000,TPEX
2026-01-08,8908,1000,0,0,1000,TPEX
2026-01-08,8916,25000,0,-18000,7000,TPEX
2026-01-08,8924,5000,0,8,5008,TPEX
2026-01-08,8927,146000,0,0,146000,TPEX
2026-01-08,8928,-5000,0,0,-5000,TPEX
2026-01-08,8929,0,0,0,0,TPEX
2026-01-08,8930,3000,0,51,3051,TPEX
2026-01-08,8931,-2000,0,0,-2000,TPEX
2026-01-08,8932,160015,0,-20357,139658,TPEX
2026-01-08,8933,5000,0,475,5475,TPEX
2026-01-08,8935,-76000,0,-64,-76064,TPEX
2026-01-08,8936,-154000,0,-12317,-166317,TPEX
2026-01-08,8937,24000,0,-3000,21000,TPEX
2026-01-08,8938,102000,0,-503,101497,TPEX
2026-01-08,8941,0,0,0,0,TPEX
2026-01-08,8942,-11000,0,0,-11000,TPEX
2026-01-08,9949,8000,0,0,8000,TPEX
2026-01-08,9950,0,0,0,0,TPEX
2026-01-08,9951,8000,0,-3,7997,TPEX
2026-01-08,9960,15000,0,112,15112,TPEX
2026-01-08,9962,-3000,0,-3000,-6000,TPEX
2026-01-09,1240,1000,0,17,1017,TPEX
2026-01-09,1259,4000,0,0,4000,TPEX
2026-01-09,1264,5000,0,0,5000,TPEX
2026-01-09,1268,-2000,0,0,-2000,TPEX
2026-01-09,1294,11000,0,0,11000,TPEX
2026-01-09,1295,54000,0,190,54190,TPEX
2026-01-09,1336,-8000,0,0,-8000,TPEX
2026-01-09,1565,40000,0,-54065,-14065,TPEX
2026-01-09,1569,31000,0,1593,32593,TPEX
2026-01-09,1570,-33000,0,-297,-33297,TPEX
2026-01-09,1580,4000,0,0,4000,TPEX
2026-01-09,1584,-95000,0,182363,87363,TPEX
2026-01-09,1586,-631000,0,-3973,-634973,TPEX
2026-01-09,1591,-2001,0,0,-2001,TPEX
2026-01-09,1593,-2000,0,0,-2000,TPEX
2026-01-09,1595,21000,0,-198,20802,TPEX
2026-01-09,1599,3000,0,0,3000,TPEX
2026-01-09,1742,0,0,0,0,TPEX
2026-01-09,1777,-6000,0,0,-6000,TPEX
2026-01-09,1781,-1000,0,0,-1000,TPEX
2026-01-09,1784,-37000,0,-10029,-47029,TPEX
2026-01-09,1785,1009150,8000,-156146,861004,TPEX
2026-01-09,1788,1000,0,0,1000,TPEX
2026-01-09,1796,5000,0,0,5000,TPEX
2026-01-09,1799,-2000,0,0,-2000,TPEX
2026-01-09,1813,0,0,247,247,TPEX
2026-01-09,1815,-6274320,0,-130183,-6404503,TPEX
2026-01-09,2061,-4000,0,0,-4000,TPEX
2026-01-09,2064,-1000,0,0,-1000,TPEX
2026-01-09,2065,-3400,0,-535,-3935,TPEX
2026-01-09,2066,2000,0,0,2000,TPEX
2026-01-09,2067,48000,0,0,48000,TPEX
2026-01-09,2070,10000,0,6000,16000,TPEX
2026-01-09,2221,-1000,0,0,-1000,TPEX
2026-01-09,2230,-13000,0,15457,2457,TPEX
2026-01-09,2596,10000,0,0,10000,TPEX
2026-01-09,2640,-23000,0,0,-23000,TPEX
2026-01-09,2641,853000,0,-28930,824070,TPEX
2026-01-09,2643,-1000,0,0,-1000,TPEX
2026-01-09,2718,-5000,0,-289,-5289,TPEX
2026-01-09,2719,5000,0,0,5000,TPEX
2026-01-09,2726,8000,0,0,8000,TPEX
2026-01-09,2729,4000,0,0,4000,TPEX
2026-01-09,2732,-5000,0,-1000,-6000,TPEX
2026-01-09,2734,21000,0,0,21000,TPEX
2026-01-09,2736,2000,0,0,2000,TPEX
2026-01-09,2743,44000,0,1354,45354,TPEX
2026-01-09,2745,18000,0,5000,23000,TPEX
2026-01-09,2751,-1000,0,0,-1000,TPEX
2026-01-09,2752,4000,0,0,4000,TPEX
2026-01-09,2754,-4000,0,0,-4000,TPEX
2026-01-09,2755,0,0,0,0,TPEX
2026-01-09,2756,12000,0,-38,11962,TPEX
2026-01-09,2916,-1000,0,0,-1000,TPEX
2026-01-09,2926,4000,0,0,4000,TPEX
2026-01-09,3064,0,0,925,925,TPEX
2026-01-09,3066,-10000,0,-507,-10507,TPEX
2026-01-09,3071,13000,0,-108,12892,TPEX
2026-01-09,3073,9200,0,0,9200,TPEX
2026-01-09,3078,-364000,7000,13361,-343639,TPEX
2026-01-09,3081,-224025,-100000,46000,-278025,TPEX
2026-01-09,3083,-5000,0,0,-5000,TPEX
2026-01-09,3086,5000,0,449,5449,TPEX
2026-01-09,3088,-207000,0,35626,-171374,TPEX
2026-01-09,3093,-18000,0,217,-17783,TPEX
2026-01-09,3095,-1000,0,0,-1000,TPEX
2026-01-09,3105,-559310,8000,505163,-46147,TPEX
2026-01-09,3114,65000,0,0,65000,TPEX
2026-01-09,3118,-1000,0,0,-1000,TPEX
2026-01-09,3122,-7000,0,-18,-7018,TPEX
2026-01-09,3128,24000,0,0,24000,TPEX
2026-01-09,3131,175986,-57000,-10300,108686,TPEX
2026-01-09,3141,-144000,0,-4171,-148171,TPEX
2026-01-09,3147,2000,0,-123,1877,TPEX
2026-01-09,3152,-184000,0,-29379,-213379,TPEX
2026-01-09,3162,378000,0,-6069,371931,TPEX
2026-01-09,3163,971200,-40000,-7629,923571,TPEX
2026-01-09,3169,-2000,5000,222,3222,TPEX
2026-01-09,3171,-13000,0,-1000,-14000,TPEX
2026-01-09,3176,10000,0,0,10000,TPEX
2026-01-09,3178,-1000,0,0,-1000,TPEX
2026-01-09,3188,-12000,0,0,-12000,TPEX
2026-01-09,3191,1000,0,7,1007,TPEX
2026-01-09,3205,23000,0,0,23000,TPEX
2026-01-09,3206,-10000,0,0,-10000,TPEX
2026-01-09,3207,56500,0,128186,184686,TPEX
2026-01-09,3211,-1090895,-516000,24247,-1582648,TPEX
2026-01-09,3213,24000,0,-117,23883,TPEX
2026-01-09,3217,51198,0,15588,66786,TPEX
2026-01-09,3218,437,0,-149,288,TPEX
2026-01-09,3219,44000,0,-8243,35757,TPEX
2026-01-09,3221,398000,0,28,398028,TPEX
2026-01-09,3224,58000,0,0,58000,TPEX
2026-01-09,3227,-14000,12000,-15484,-17484,TPEX
2026-01-09,3228,-5000,0,-1082,-6082,TPEX
2026-01-09,3230,-349000,0,-2699,-351699,TPEX
2026-01-09,3232,7000,0,0,7000,TPEX
2026-01-09,3234,74000,0,30,74030,TPEX
2026-01-09,3236,943600,0,-3000,940600,TPEX
2026-01-09,3252,-1000,0,0,-1000,TPEX
2026-01-09,3259,-4000,0,0,-4000,TPEX
2026-01-09,3260,785472,-90300,-1000361,-305189,TPEX
2026-01-09,3264,529004,96000,-191401,433603,TPEX
2026-01-09,3265,-53992,11000,65905,22913,TPEX
2026-01-09,3268,5000,0,-13,4987,TPEX
2026-01-09,3272,0,0,0,0,TPEX
2026-01-09,3276,-24000,0,0,-24000,TPEX
2026-01-09,3284,-3000,0,0,-3000,TPEX
2026-01-09,3285,2000,0,0,2000,TPEX
2026-01-09,3287,12000,0,0,12000,TPEX
2026-01-09,3288,0,0,-535,-535,TPEX
2026-01-09,3289,-79111,0,20977,-58134,TPEX
2026-01-09,3290,49000,0,-9992,39008,TPEX
2026-01-09,3293,71308,-32000,-13560,25748,TPEX
2026-01-09,3294,115250,0,9523,124773,TPEX
2026-01-09,3297,58000,0,-274,57726,TPEX
2026-01-09,3303,-43000,0,0,-43000,TPEX
2026-01-09,3306,19000,0,-507,18493,TPEX
2026-01-09,3310,0,0,-13000,-13000,TPEX
2026-01-09,3313,29000,0,0,29000,TPEX
2026-01-09,3317,35000,0,-1058,33942,TPEX
2026-01-09,3322,175000,0,0,175000,TPEX
2026-01-09,3323,-238000,0,-1086,-239086,TPEX
2026-01-09,3324,-156422,0,93999,-62423,TPEX
2026-01-09,3325,-23000,0,0,-23000,TPEX
2026-01-09,3332,5000,0,-1000,4000,TPEX
2026-01-09,3339,26000,0,0,26000,TPEX
2026-01-09,3349,194000,0,0,194000,TPEX
2026-01-09,3354,-17000,0,29000,12000,TPEX
2026-01-09,3357,-91000,0,55876,-35124,TPEX
2026-01-09,3360,0,0,5994,5994,TPEX
2026-01-09,3362,210000,0,1303,211303,TPEX
